time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-13,International,0,721,,,,,2.08%
2021-12-13,Iran,"2,706",6.16 million,"72,416.90",58.57 million,68.88%,57.80%,2.12%
2021-12-13,Iraq,522,2.09 million,"50,713.74",8.11 million,19.70%,12.73%,1.15%
2021-12-13,Ireland,"4,683","628,306","126,092.34",3.88 million,77.93%,76.71%,0.92%
2021-12-13,Isle of Man,55,"12,635","147,933.50","68,518",80.22%,76.17%,0.53%
2021-12-13,Israel,800,1.35 million,"145,411.15",6.42 million,69.12%,62.43%,0.61%
2021-12-13,Italy,"12,704",5.24 million,"86,772.24",47.68 million,78.99%,73.43%,2.58%
2021-12-13,Jamaica,37,"91,802","30,873.78","698,433",23.49%,18.22%,2.65%
2021-12-13,Japan,67,1.73 million,"13,709.47",100.07 million,79.39%,77.83%,1.06%
2021-12-13,Jersey,,,,"80,602",79.75%,75.32%,
2021-12-13,Jordan,"5,256",1.02 million,"98,869.10",4.25 million,41.35%,37.34%,1.18%
2021-12-13,Kazakhstan,399,1.06 million,"56,004.81",8.86 million,46.63%,43.65%,1.70%
2021-12-13,Kenya,149,"256,484","4,664.56",5.51 million,10.02%,6.08%,2.09%
2021-12-13,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-13,Kosovo,8,"161,208","90,458.81","872,196",48.94%,43.35%,1.85%
2021-12-13,Kuwait,0,"413,711","95,577.21",3.32 million,76.65%,73.63%,0.60%
2021-12-13,Kyrgyzstan,26,"183,991","27,758.20",1.17 million,17.65%,14.28%,1.51%
2021-12-13,Laos,"1,138","90,458","12,258.25",3.74 million,50.75%,42.00%,0.28%
2021-12-13,Latvia,271,"262,215","140,452.21",1.30 million,69.37%,66.03%,1.67%
2021-12-13,Lebanon,787,"690,841","102,057.26",2.07 million,30.65%,25.86%,1.28%
2021-12-13,Lesotho,0,"23,102","10,699.99","648,817",30.05%,29.69%,2.87%
2021-12-13,Liberia,9,"5,844","1,128.14","784,838",15.15%,14.58%,4.91%
2021-12-13,Libya,711,"378,816","54,439.02",1.80 million,25.82%,10.88%,1.47%
2021-12-13,Liechtenstein,74,"5,401","141,187.85","25,938",67.80%,66.47%,1.24%
2021-12-13,Lithuania,831,"491,953","182,891.54",1.89 million,70.35%,67.18%,1.42%
2021-12-13,Low income,"1,227",1.40 million,"2,098.66",47.44 million,7.13%,3.50%,2.70%
2021-12-13,Lower middle income,"34,479",64.36 million,"19,322.10",1.56 billion,46.77%,31.29%,1.82%
2021-12-13,Luxembourg,871,"94,300","148,547.45","455,294",71.72%,67.69%,0.95%
2021-12-13,Macao,0,77,116.95,"488,871",74.25%,68.40%,
2021-12-13,Madagascar,0,"45,794","1,610.91","589,003",2.07%,1.90%,2.14%
2021-12-13,Malawi,115,"62,380","3,174.93",1.28 million,6.50%,3.23%,3.70%
2021-12-13,Malaysia,"3,504",2.70 million,"82,228.67",25.95 million,79.17%,77.93%,1.15%
2021-12-13,Maldives,127,"93,246","171,527.91","396,254",72.89%,67.28%,0.28%
2021-12-13,Mali,36,"18,627",893.14,"843,144",4.04%,1.65%,3.38%
2021-12-13,Malta,78,"40,624","78,713.43","437,038",84.68%,84.11%,1.16%
2021-12-13,Marshall Islands,0,4,67.09,,,,
2021-12-13,Mauritania,28,"39,834","8,342.01",1.11 million,23.18%,14.78%,2.13%
2021-12-13,Mauritius,38,"22,651","17,787.42","916,524",71.97%,71.36%,1.06%
2021-12-13,Mexico,855,3.92 million,"30,079.45",80.50 million,61.80%,50.84%,7.57%
2021-12-13,Micronesia (country),0,1,8.60,,,,
2021-12-13,Moldova,344,"370,003","91,948.48","989,897",24.60%,23.84%,2.54%
2021-12-13,Monaco,21,"4,114","104,099.19",,,,0.88%
2021-12-13,Mongolia,0,"385,447","115,774.81",2.26 million,67.97%,64.76%,0.53%
2021-12-13,Montenegro,113,"159,901","254,598.75","279,873",44.56%,42.03%,1.47%
2021-12-13,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-13,Morocco,62,"951,544","25,479.97",24.57 million,65.80%,61.31%,1.55%
2021-12-13,Mozambique,113,"153,787","4,781.48",7.11 million,22.09%,14.38%,1.26%
2021-12-13,Myanmar,250,"526,911","9,614.11",18.83 million,34.36%,23.77%,3.64%
2021-12-13,Namibia,241,"133,090","51,438.85","387,413",14.97%,12.61%,2.69%
2021-12-13,Nauru,,,,,,,
2021-12-13,Nepal,313,"824,535","27,785.58",12.25 million,41.28%,32.81%,1.40%
2021-12-13,Netherlands,"13,783",2.90 million,"168,801.32",13.29 million,77.40%,70.77%,0.70%
2021-12-13,New Caledonia,36,"12,515","43,422.14","182,049",63.16%,59.78%,2.24%
2021-12-13,New Zealand,81,"13,067","2,550.85",3.95 million,77.15%,73.41%,0.36%
2021-12-13,Nicaragua,0,"17,328","2,585.35",4.63 million,69.06%,39.98%,1.24%
2021-12-13,Niger,9,"7,163",285.03,"507,223",2.02%,1.85%,3.75%
2021-12-13,Nigeria,0,"217,481","1,028.76",7.89 million,3.73%,1.88%,1.37%
2021-12-13,Niue,,,,,,,
2021-12-13,North America,"196,874",59.84 million,"100,308.15",397.25 million,66.59%,56.25%,1.99%
2021-12-13,North Macedonia,82,"219,490","105,389.21","836,816",40.18%,38.63%,3.53%
2021-12-13,Northern Cyprus,,,,"284,357",74.39%,72.20%,
2021-12-13,Norway,0,"317,880","58,159.82",4.26 million,77.97%,71.05%,0.36%
2021-12-13,Oceania,"2,113","393,685","9,108.87",26.06 million,60.29%,56.82%,1.11%
2021-12-13,Oman,10,"304,724","58,338.51",3.12 million,59.75%,55.31%,1.35%
2021-12-13,Pakistan,250,1.29 million,"5,726.21",85.21 million,37.84%,25.47%,2.24%
2021-12-13,Palau,0,8,440.19,,,,
2021-12-13,Palestine,768,"464,341","88,907.27",2.05 million,39.31%,28.31%,1.04%
2021-12-13,Panama,0,"480,781","109,727.69",3.02 million,68.83%,55.82%,1.54%
2021-12-13,Papua New Guinea,10,"35,937","3,940.89","282,571",3.10%,2.37%,1.63%
2021-12-13,Paraguay,178,"463,828","64,245.30",3.41 million,47.30%,38.35%,3.56%
2021-12-13,Peru,0,2.25 million,"67,578.31",23.69 million,71.02%,60.64%,8.95%
2021-12-13,Philippines,211,2.84 million,"25,545.99",56.11 million,50.53%,37.38%,1.77%
2021-12-13,Pitcairn,,,,,,,
2021-12-13,Poland,"11,377",3.84 million,"101,585.44",21.20 million,56.08%,54.79%,2.31%
2021-12-13,Portugal,"2,314",1.20 million,"117,684.01",9.18 million,90.24%,88.84%,1.56%
2021-12-13,Qatar,169,"245,523","83,781.26",,,,0.25%
2021-12-13,Romania,494,1.79 million,"93,771.66",7.98 million,41.74%,40.01%,3.22%
2021-12-13,Russia,"29,208",9.87 million,"67,651.92",70.17 million,48.09%,42.10%,2.89%
2021-12-13,Rwanda,0,"100,634","7,579.85",6.85 million,51.58%,31.50%,1.34%
2021-12-13,Saint Helena,0,4,656.28,,,,
2021-12-13,Saint Kitts and Nevis,0,"2,796","52,216.79","27,436",51.24%,47.19%,1.00%
2021-12-13,Saint Lucia,12,"13,098","71,029.98","55,218",29.94%,26.07%,2.16%
2021-12-13,Saint Pierre and Miquelon,1,95,"16,461.62",,,,
2021-12-13,Saint Vincent and the Grenadines,0,"5,722","51,424.93","33,192",29.83%,22.70%,1.35%
2021-12-13,Samoa,0,3,14.99,"141,356",70.63%,60.73%,
2021-12-13,San Marino,0,"6,464","190,061.75","24,282",71.40%,63.58%,1.45%
2021-12-13,Sao Tome and Principe,0,"3,733","16,712.63","86,396",38.68%,22.93%,1.53%
2021-12-13,Saudi Arabia,64,"550,304","15,571.40",24.79 million,70.15%,64.54%,1.61%
2021-12-13,Senegal,6,"74,092","4,308.60",1.33 million,7.72%,5.47%,2.54%
2021-12-13,Serbia,"1,167",1.28 million,"185,578.88",3.29 million,47.91%,46.16%,0.96%
2021-12-13,Seychelles,95,"23,901","241,643.92","82,117",83.02%,79.08%,0.54%
2021-12-13,Sierra Leone,1,"6,422",788.81,"747,044",9.18%,4.73%,1.88%
2021-12-13,Singapore,339,"273,701","50,187.22",4.80 million,88.00%,87.00%,0.29%
2021-12-13,Sint Maarten (Dutch part),,,,"27,030",62.25%,57.59%,
2021-12-13,Slovakia,"2,916",1.29 million,"236,095.35",2.69 million,49.25%,46.07%,1.20%
2021-12-13,Slovenia,681,"440,633","211,972.93",1.24 million,59.61%,56.33%,1.23%
2021-12-13,Solomon Islands,0,20,28.41,"176,593",25.08%,7.43%,
2021-12-13,Somalia,0,"23,074","1,410.43","892,093",5.45%,4.06%,5.78%
2021-12-13,South Africa,"13,288",3.18 million,"52,976.00",18.45 million,30.73%,25.67%,2.83%
2021-12-13,South America,"10,108",39.17 million,"90,207.99",315.70 million,72.70%,61.26%,3.03%
2021-12-13,South Korea,"5,564","528,652","10,304.07",43.04 million,83.89%,81.43%,0.83%
2021-12-13,South Sudan,31,"12,904","1,133.78","223,920",1.97%,1.56%,1.03%
2021-12-13,Spain,"49,802",5.34 million,"114,236.13",38.54 million,82.45%,80.74%,1.66%
2021-12-13,Sri Lanka,747,"573,649","26,684.69",15.96 million,74.23%,64.15%,2.55%
2021-12-13,Sudan,348,"44,877",999.28,4.02 million,8.94%,2.75%,7.23%
2021-12-13,Suriname,0,"51,202","86,519.39","259,919",43.92%,37.95%,2.30%
2021-12-13,Sweden,0,1.23 million,"120,984.03",7.67 million,75.53%,71.60%,1.24%
2021-12-13,Switzerland,"23,440",1.14 million,"130,269.49",5.92 million,67.92%,66.21%,1.04%
2021-12-13,Syria,0,"49,272","2,696.04",1.00 million,5.49%,4.18%,5.71%
2021-12-13,Taiwan,5,"16,742",701.82,18.50 million,77.57%,63.32%,5.07%
2021-12-13,Tajikistan,0,"17,493","1,794.22",3.52 million,36.11%,28.38%,0.71%
2021-12-13,Tanzania,0,"26,309",427.80,1.59 million,2.59%,1.75%,2.79%
2021-12-13,Thailand,"3,398",2.17 million,"31,051.01",49.92 million,71.37%,61.95%,0.98%
2021-12-13,Timor,0,"19,829","14,755.09","652,294",48.54%,36.44%,0.61%
2021-12-13,Togo,16,"26,416","3,115.74",1.35 million,15.91%,9.55%,0.92%
2021-12-13,Tokelau,,,,,,,
2021-12-13,Tonga,0,1,9.37,"73,609",68.95%,53.04%,
2021-12-13,Trinidad and Tobago,0,"80,607","57,438.00","699,027",49.81%,46.65%,2.99%
2021-12-13,Tunisia,0,"719,586","60,288.22",6.31 million,52.89%,45.06%,3.53%
2021-12-13,Turkey,"18,796",9.06 million,"106,545.78",56.54 million,66.49%,59.92%,0.88%
2021-12-13,Turkmenistan,,,,,,,
2021-12-13,Turks and Caicos Islands,0,"3,137","79,972.47",,,,0.80%
2021-12-13,Tuvalu,,,,,,,
2021-12-13,Uganda,127,"128,100","2,718.39",6.53 million,13.85%,2.73%,2.55%
2021-12-13,Ukraine,"4,423",3.74 million,"86,005.60",14.17 million,32.61%,28.91%,2.59%
2021-12-13,United Arab Emirates,92,"742,894","74,355.70",9.88 million,98.90%,90.28%,0.29%
2021-12-13,United Kingdom,"53,953",10.89 million,"159,716.40",51.30 million,75.21%,68.62%,1.35%
2021-12-13,United States,"187,285",50.13 million,"150,591.49",239.20 million,72.05%,60.85%,1.60%
2021-12-13,Upper middle income,"92,629",84.08 million,"33,449.10",1.91 billion,75.93%,69.48%,2.65%
2021-12-13,Uruguay,0,"402,509","115,492.52",2.76 million,79.17%,76.54%,1.53%
2021-12-13,Uzbekistan,211,"195,958","5,774.38",18.30 million,53.92%,32.72%,0.73%
2021-12-13,Vanuatu,0,6,19.08,"100,264",31.88%,15.06%,16.67%
2021-12-13,Vatican,0,27,"33,251.23",,,,
2021-12-13,Venezuela,0,"438,683","15,282.49",18.39 million,64.08%,40.44%,1.19%
2021-12-13,Vietnam,"15,377",1.43 million,"14,550.73",75.14 million,76.54%,57.44%,1.97%
2021-12-13,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-13,World,"631,406",270.83 million,"34,391.65",4.43 billion,56.21%,46.37%,1.96%
2021-12-13,Yemen,3,"10,072",330.33,"556,652",1.83%,1.20%,19.58%
2021-12-13,Zambia,157,"211,234","11,164.20",,,4.44%,1.74%
2021-12-13,Zimbabwe,0,"167,140","11,074.62",3.97 million,26.29%,19.80%,2.83%
2021-12-14,Afghanistan,12,"157,660","3,957.78",4.14 million,10.40%,9.42%,4.65%
2021-12-14,Africa,"38,980",9.00 million,"6,551.00",173.56 million,12.64%,8.17%,2.50%
2021-12-14,Albania,376,"204,301","71,112.32",1.11 million,38.59%,34.75%,1.54%
2021-12-14,Algeria,230,"213,288","4,780.46",7.02 million,15.73%,12.45%,2.89%
2021-12-14,Andorra,696,"20,136","260,309.74","56,628",73.21%,65.35%,0.67%
2021-12-14,Angola,27,"65,431","1,928.21",7.25 million,21.35%,10.49%,2.65%
2021-12-14,Anguilla,69,"1,592","105,256.20","10,079",66.64%,60.98%,0.25%
2021-12-14,Antigua and Barbuda,15,"4,177","42,308.16","61,921",62.72%,58.63%,2.80%
2021-12-14,Argentina,"4,555",5.37 million,"117,671.86",37.43 million,82.07%,68.48%,2.18%
2021-12-14,Armenia,161,"342,765","115,481.88","869,750",29.30%,19.63%,2.29%
2021-12-14,Aruba,53,"16,646","155,287.09","84,014",78.37%,73.21%,1.07%
2021-12-14,Asia,"81,673",83.24 million,"17,791.91",3.04 billion,65.08%,52.99%,1.49%
2021-12-14,Australia,"2,809","235,547","9,133.90",20.25 million,78.52%,75.13%,0.90%
2021-12-14,Austria,"2,859",1.24 million,"136,575.60",6.52 million,72.08%,69.06%,1.07%
2021-12-14,Azerbaijan,922,"605,920","59,268.28",5.12 million,50.13%,45.21%,1.34%
2021-12-14,Bahamas,0,"22,907","57,712.75","154,135",38.83%,36.73%,3.09%
2021-12-14,Bahrain,84,"278,149","159,097.29",1.19 million,68.28%,66.74%,0.50%
2021-12-14,Bangladesh,295,1.58 million,"9,500.73",87.18 million,52.42%,26.46%,1.77%
2021-12-14,Barbados,135,"26,949","93,667.88","154,702",53.77%,48.89%,0.94%
2021-12-14,Belarus,778,"676,512","71,642.65",4.06 million,43.04%,32.19%,0.78%
2021-12-14,Belgium,"9,076",1.97 million,"169,206.71",8.88 million,76.37%,75.31%,1.41%
2021-12-14,Belize,119,"31,152","76,934.66","229,714",56.73%,48.95%,1.88%
2021-12-14,Benin,0,"24,897","1,999.59",1.36 million,10.95%,8.53%,0.65%
2021-12-14,Bermuda,20,"5,784","93,152.10","46,194",74.40%,72.82%,1.83%
2021-12-14,Bhutan,0,"2,649","3,396.59","589,762",75.62%,72.46%,0.11%
2021-12-14,Bolivia,"1,891","554,999","46,902.90",5.27 million,44.58%,37.10%,3.48%
2021-12-14,Bonaire Sint Eustatius and Saba,18,"3,156","119,342.03",,,,0.70%
2021-12-14,Bosnia and Herzegovina,684,"282,587","86,591.25","882,641",27.05%,,4.61%
2021-12-14,Botswana,"1,554","197,644","82,446.48",1.13 million,46.97%,41.81%,1.23%
2021-12-14,Brazil,"4,379",22.20 million,"103,744.44",164.93 million,77.07%,65.49%,2.78%
2021-12-14,British Virgin Islands,0,"2,842","93,416.16","18,357",60.34%,55.47%,1.37%
2021-12-14,Brunei,1,"15,363","34,794.76","405,092",91.75%,87.29%,0.64%
2021-12-14,Bulgaria,"3,963","718,651","104,202.84",1.90 million,27.61%,26.84%,4.14%
2021-12-14,Burkina Faso,338,"16,672",775.55,"442,769",2.06%,1.55%,1.77%
2021-12-14,Burundi,0,"20,886","1,704.22","4,010",0.03%,0.02%,0.18%
2021-12-14,Cambodia,12,"120,382","7,103.67",14.21 million,83.87%,80.07%,2.48%
2021-12-14,Cameroon,113,"107,662","3,954.63","806,176",2.96%,2.30%,1.71%
2021-12-14,Canada,"4,533",1.85 million,"48,715.94",31.25 million,82.09%,76.78%,1.62%
2021-12-14,Cape Verde,6,"38,509","68,533.43","301,215",53.61%,45.29%,0.91%
2021-12-14,Cayman Islands,89,"7,960","119,702.85","58,569",88.08%,85.51%,0.11%
2021-12-14,Central African Republic,0,"11,961","2,431.10","446,712",9.08%,6.99%,0.84%
2021-12-14,Chad,0,"5,703",337.16,"285,922",1.69%,0.48%,3.17%
2021-12-14,Chile,959,1.79 million,"92,915.38",17.08 million,88.91%,85.18%,2.17%
2021-12-14,China,69,"99,925",69.19,1.26 billion,87.24%,82.14%,4.64%
2021-12-14,Colombia,"1,859",5.10 million,"99,436.19",37.84 million,73.80%,51.82%,2.54%
2021-12-14,Comoros,3,"4,572","5,146.01","282,378",31.78%,27.55%,3.30%
2021-12-14,Congo,0,"19,066","3,370.33","734,721",12.99%,9.91%,1.88%
2021-12-14,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-14,Costa Rica,310,"568,305","110,585.55",3.92 million,76.32%,65.47%,1.29%
2021-12-14,Cote d'Ivoire,2,"61,907","2,288.31",3.31 million,12.22%,5.57%,1.14%
2021-12-14,Croatia,"3,071","657,726","161,141.91",2.23 million,54.69%,47.35%,1.78%
2021-12-14,Cuba,58,"963,751","85,155.84",10.23 million,90.37%,82.96%,0.86%
2021-12-14,Curacao,20,"17,618","106,907.93","103,472",62.79%,58.25%,1.03%
2021-12-14,Cyprus,662,"142,228","158,735.72","635,562",70.93%,66.52%,0.43%
2021-12-14,Czechia,"11,936",2.35 million,"219,154.87",6.76 million,63.02%,60.81%,1.48%
2021-12-14,Democratic Republic of Congo,0,"59,851",647.89,"195,619",0.21%,0.09%,1.87%
2021-12-14,Denmark,"8,314","570,502","98,137.34",4.69 million,80.68%,77.42%,0.53%
2021-12-14,Djibouti,0,"13,514","13,484.38","108,945",10.87%,2.60%,1.40%
2021-12-14,Dominica,24,"6,257","86,695.67","29,184",40.44%,37.86%,0.67%
2021-12-14,Dominican Republic,308,"410,720","37,495.96",6.91 million,63.13%,51.70%,1.03%
2021-12-14,Ecuador,267,"533,457","29,821.27",14.02 million,78.36%,67.48%,6.29%
2021-12-14,Egypt,"1,621","370,819","3,556.73",30.51 million,29.26%,17.46%,5.71%
2021-12-14,El Salvador,67,"121,267","18,603.51",4.46 million,68.38%,63.16%,3.13%
2021-12-14,Equatorial Guinea,0,"13,612","9,388.29","249,067",17.18%,13.76%,1.29%
2021-12-14,Eritrea,19,"7,675","2,131.08",,,,0.83%
2021-12-14,Estonia,618,"229,214","172,967.16","834,754",62.99%,60.67%,0.81%
2021-12-14,Eswatini,"1,222","54,731","46,684.11","320,460",27.33%,24.91%,2.29%
2021-12-14,Ethiopia,324,"373,564","3,169.12",9.04 million,7.67%,1.23%,1.83%
2021-12-14,Europe,"393,644",79.70 million,"106,414.02",477.72 million,63.78%,59.69%,1.85%
2021-12-14,European Union,"273,396",50.20 million,"112,248.27",318.44 million,71.21%,68.14%,1.74%
2021-12-14,Faeroe Islands,64,"4,477","91,268.63","41,387",84.37%,82.41%,0.29%
2021-12-14,Falkland Islands,0,83,"23,526.08",,,,
2021-12-14,Fiji,0,"52,593","58,249.04","659,250",73.01%,66.24%,1.32%
2021-12-14,Finland,"1,676","207,033","37,314.26",4.32 million,77.91%,73.63%,0.70%
2021-12-14,France,"63,405",8.38 million,"124,276.21",52.53 million,77.91%,71.57%,1.44%
2021-12-14,French Polynesia,0,"46,334","163,994.42","167,068",59.13%,55.77%,1.37%
2021-12-14,Gabon,35,"37,626","16,511.11","392,898",17.24%,7.60%,0.76%
2021-12-14,Gambia,11,"10,045","4,039.11","245,081",9.85%,9.25%,3.40%
2021-12-14,Georgia,"3,988","894,801","224,837.20",1.28 million,32.13%,26.59%,1.43%
2021-12-14,Germany,"52,233",6.63 million,"79,065.90",60.64 million,72.28%,69.20%,1.61%
2021-12-14,Ghana,0,"131,547","4,145.55",2.65 million,8.36%,4.93%,0.94%
2021-12-14,Gibraltar,43,"7,589","225,253.04","41,081",121.93%,118.52%,1.32%
2021-12-14,Greece,"5,953",1.01 million,"97,645.71",7.28 million,70.16%,65.46%,1.92%
2021-12-14,Greenland,0,"1,876","32,988.68","40,385",71.02%,66.57%,
2021-12-14,Grenada,0,"5,915","52,338.18","41,064",36.33%,31.03%,3.38%
2021-12-14,Guatemala,288,"622,525","34,111.21",6.29 million,34.48%,24.05%,2.58%
2021-12-14,Guernsey,,,,,,,
2021-12-14,Guinea,16,"30,814","2,282.99",1.69 million,12.50%,6.06%,1.26%
2021-12-14,Guinea-Bissau,2,"6,450","3,200.21","385,186",19.11%,1.05%,2.31%
2021-12-14,Guyana,64,"38,618","48,863.19","406,072",51.38%,36.24%,2.65%
2021-12-14,Haiti,107,"25,865","2,241.01","120,569",1.04%,0.61%,2.95%
2021-12-14,High income,"484,941",121.48 million,"99,989.13",913.64 million,75.20%,69.18%,1.55%
2021-12-14,Honduras,0,"378,615","37,624.49",4.92 million,48.85%,39.28%,2.75%
2021-12-14,Hong Kong,5,"12,495","1,654.35",4.82 million,63.78%,60.73%,1.71%
2021-12-14,Hungary,"3,575",1.20 million,"124,817.71",6.19 million,64.29%,61.31%,3.08%
2021-12-14,Iceland,161,"19,708","53,439.34","287,025",77.83%,76.66%,0.18%
2021-12-14,India,"6,984",34.71 million,"24,910.58",820.96 million,58.92%,37.70%,1.37%
2021-12-14,Indonesia,190,4.26 million,"15,412.55",148.34 million,53.68%,37.82%,3.38%
2021-12-14,International,0,721,,,,,2.08%
2021-12-14,Iran,"2,784",6.16 million,"72,449.64",58.57 million,68.88%,57.80%,2.12%
2021-12-14,Iraq,474,2.09 million,"50,725.25",8.11 million,19.70%,12.73%,1.15%
2021-12-14,Ireland,"3,871","632,177","126,869.19",3.88 million,77.94%,76.73%,0.92%
2021-12-14,Isle of Man,96,"12,731","149,057.49","68,519",80.22%,76.17%,0.53%
2021-12-14,Israel,761,1.35 million,"145,493.06",6.43 million,69.20%,62.50%,0.61%
2021-12-14,Italy,"20,665",5.26 million,"87,114.57",47.71 million,79.04%,73.47%,2.57%
2021-12-14,Jamaica,41,"91,843","30,887.56","700,128",23.55%,18.31%,2.65%
2021-12-14,Japan,128,1.73 million,"13,710.49",100.10 million,79.41%,77.87%,1.06%
2021-12-14,Jersey,,,,"80,760",79.90%,75.50%,
2021-12-14,Jordan,"4,402",1.02 million,"99,297.77",4.25 million,41.41%,37.40%,1.18%
2021-12-14,Kazakhstan,556,1.06 million,"56,034.08",8.88 million,46.77%,43.90%,1.70%
2021-12-14,Kenya,331,"256,815","4,670.58",5.51 million,10.02%,6.08%,2.08%
2021-12-14,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-14,Kosovo,8,"161,216","90,463.30","874,041",49.05%,43.41%,1.85%
2021-12-14,Kuwait,79,"413,790","95,595.46",3.32 million,76.72%,73.79%,0.60%
2021-12-14,Kyrgyzstan,36,"184,027","27,763.63",1.17 million,17.71%,14.35%,1.51%
2021-12-14,Laos,"1,358","91,816","12,442.27",3.74 million,50.75%,42.00%,0.27%
2021-12-14,Latvia,930,"263,145","140,950.35",1.30 million,69.45%,66.20%,1.67%
2021-12-14,Lebanon,"1,474","692,315","102,275.01",2.08 million,30.79%,25.92%,1.28%
2021-12-14,Lesotho,121,"23,223","10,756.03","648,817",30.05%,29.69%,2.86%
2021-12-14,Liberia,0,"5,844","1,128.14","784,838",15.15%,14.58%,4.91%
2021-12-14,Libya,512,"379,328","54,512.60",1.80 million,25.82%,10.88%,1.47%
2021-12-14,Liechtenstein,111,"5,512","144,089.51","25,965",67.88%,66.53%,1.23%
2021-12-14,Lithuania,"1,518","493,471","183,455.88",1.89 million,70.41%,67.25%,1.42%
2021-12-14,Low income,"2,394",1.40 million,"2,102.26",47.50 million,7.14%,3.50%,2.70%
2021-12-14,Lower middle income,"51,894",64.41 million,"19,337.68",1.57 billion,46.99%,31.65%,1.83%
2021-12-14,Luxembourg,211,"94,511","148,879.83","455,971",71.83%,67.69%,0.95%
2021-12-14,Macao,0,77,116.95,"489,450",74.34%,68.70%,
2021-12-14,Madagascar,0,"45,794","1,610.91","589,003",2.07%,1.90%,2.14%
2021-12-14,Malawi,235,"62,615","3,186.89",1.29 million,6.57%,3.25%,3.69%
2021-12-14,Malaysia,"4,097",2.70 million,"82,353.67",25.95 million,79.18%,77.95%,1.15%
2021-12-14,Maldives,124,"93,370","171,756.01","396,288",72.90%,67.30%,0.28%
2021-12-14,Mali,91,"18,718",897.50,"843,144",4.04%,1.65%,3.38%
2021-12-14,Malta,100,"40,724","78,907.19","437,219",84.72%,84.14%,1.16%
2021-12-14,Marshall Islands,0,4,67.09,,,,
2021-12-14,Mauritania,44,"39,878","8,351.22",1.11 million,23.20%,14.81%,2.14%
2021-12-14,Mauritius,59,"22,710","17,833.75","916,524",71.97%,71.36%,1.06%
2021-12-14,Mexico,771,3.92 million,"30,085.37",81.77 million,62.77%,51.02%,7.57%
2021-12-14,Micronesia (country),0,1,8.60,,,,
2021-12-14,Moldova,456,"370,459","92,061.80","989,897",24.60%,23.88%,2.54%
2021-12-14,Monaco,0,"4,114","104,099.19",,,,0.88%
2021-12-14,Mongolia,191,"385,638","115,832.18",2.26 million,67.98%,64.78%,0.53%
2021-12-14,Montenegro,210,"160,111","254,933.12","280,159",44.61%,42.13%,1.47%
2021-12-14,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-14,Morocco,219,"951,763","25,485.83",24.57 million,65.80%,61.31%,1.55%
2021-12-14,Mozambique,733,"154,520","4,804.27",7.24 million,22.52%,14.87%,1.26%
2021-12-14,Myanmar,363,"527,274","9,620.73",18.83 million,34.36%,23.77%,3.64%
2021-12-14,Namibia,0,"133,090","51,438.85","387,413",14.97%,12.61%,2.69%
2021-12-14,Nauru,,,,,,,
2021-12-14,Nepal,229,"824,764","27,793.30",12.25 million,41.28%,32.81%,1.40%
2021-12-14,Netherlands,"12,784",2.91 million,"169,545.74",13.29 million,77.40%,70.77%,0.70%
2021-12-14,New Caledonia,10,"12,525","43,456.84","182,049",63.16%,59.78%,2.24%
2021-12-14,New Zealand,76,"13,143","2,565.69",3.95 million,77.20%,73.56%,0.36%
2021-12-14,Nicaragua,63,"17,391","2,594.75",4.63 million,69.06%,39.98%,1.23%
2021-12-14,Niger,7,"7,170",285.31,"507,223",2.02%,1.85%,3.75%
