year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015,6,15,13,2,92.0,73.0,99.0,72.0,16.0,42.0,1006.0,30.0,SE,6.71,0.0,0.0
2015,6,15,14,2,84.0,86.0,99.0,76.0,16.0,40.0,1005.0,31.0,SE,11.63,0.0,0.0
2015,6,15,15,2,86.0,84.0,93.0,81.0,16.0,40.0,1005.0,31.0,SE,17.44,0.0,0.0
2015,6,15,16,2,74.0,66.0,75.0,71.66666666666667,15.0,35.0,1004.0,32.0,SE,24.59,0.0,0.0
2015,6,15,17,2,77.0,59.0,73.0,65.0,14.0,33.0,1004.0,32.0,SE,31.74,0.0,0.0
2015,6,15,18,2,89.0,78.0,92.0,80.0,14.0,35.0,1004.0,31.0,SE,35.76,0.0,0.0
2015,6,15,19,2,78.0,83.0,91.0,76.0,14.0,35.0,1004.0,31.0,SE,39.78,0.0,0.0
2015,6,15,20,2,88.0,90.0,93.0,84.0,15.0,45.0,1004.0,28.0,SE,42.91,0.0,0.0
2015,6,15,21,2,92.0,94.0,96.0,79.0,15.0,47.0,1005.0,27.0,SE,46.04,0.0,0.0
2015,6,15,22,2,82.0,84.0,93.0,75.0,15.0,50.0,1005.0,26.0,SE,49.17,0.0,0.0
2015,6,15,23,2,87.0,89.0,88.0,80.0,15.0,50.0,1005.0,26.0,SE,52.3,0.0,0.0
2015,6,16,0,2,101.0,126.0,104.0,107.0,17.0,64.0,1004.0,24.0,SE,55.43,0.0,0.0
2015,6,16,1,2,126.0,136.0,126.0,113.0,18.0,69.0,1004.0,24.0,SE,56.32,0.0,0.0
2015,6,16,2,2,145.0,143.0,133.0,127.0,18.0,73.0,1004.0,23.0,SE,58.11,0.0,0.0
2015,6,16,3,2,146.0,163.0,167.0,151.0,18.0,73.0,1004.0,23.0,SE,59.9,0.0,0.0
2015,6,16,4,2,177.0,150.0,156.0,135.0,17.0,64.0,1004.0,24.0,SE,63.03,0.0,0.0
2015,6,16,5,2,152.0,141.0,136.0,124.0,17.0,77.0,1004.0,21.0,NE,0.89,0.0,0.0
2015,6,16,6,2,139.0,140.0,135.0,130.0,17.0,73.0,1005.0,22.0,NE,2.68,0.0,0.0
2015,6,16,7,2,145.0,132.0,145.0,113.0,17.0,68.0,1005.0,23.0,cv,0.89,0.0,0.0
2015,6,16,8,2,131.66666666666666,137.0,148.0,110.0,17.0,64.0,1005.0,24.0,SE,1.79,0.0,0.0
2015,6,16,9,2,164.0,138.0,156.0,114.0,18.0,61.0,1005.0,26.0,SE,3.58,0.0,0.0
2015,6,16,10,2,166.0,140.0,158.0,117.0,18.0,57.0,1005.0,27.0,cv,0.89,0.0,0.0
2015,6,16,11,2,164.0,147.0,166.0,115.0,17.0,48.0,1005.0,29.0,cv,1.78,0.0,0.0
2015,6,16,12,2,145.0,122.33333333333333,124.0,98.0,17.0,45.0,1004.0,30.0,cv,2.67,0.0,0.0
2015,6,16,13,2,70.0,70.0,79.0,61.0,17.0,43.0,1003.0,31.0,cv,4.46,0.0,0.0
2015,6,16,14,2,37.0,29.0,37.0,45.0,14.0,31.0,1002.0,33.0,SE,4.02,0.0,0.0
2015,6,16,15,2,60.5,63.0,60.5,58.0,13.0,28.0,1002.0,34.0,SE,8.94,0.0,0.0
2015,6,16,16,2,75.5,75.0,75.5,76.0,14.0,30.0,1001.0,34.0,SE,12.07,0.0,0.0
2015,6,16,17,2,80.0,80.0,80.0,80.0,14.0,31.0,1001.0,33.0,cv,1.79,0.0,0.0
2015,6,16,18,2,73.5,78.0,73.5,69.0,14.0,31.0,1001.0,33.0,SE,3.13,0.0,0.0
2015,6,16,19,2,77.0,65.0,81.0,73.0,18.0,45.0,1002.0,31.0,NW,8.05,0.0,0.0
2015,6,16,20,2,84.0,72.0,76.0,63.0,20.0,78.0,1003.0,24.0,NW,12.97,0.0,0.0
2015,6,16,21,2,68.0,61.0,70.0,59.0,19.0,73.0,1004.0,24.0,NW,16.99,0.0,0.0
2015,6,16,22,2,72.0,46.0,64.0,57.0,18.0,69.0,1003.0,24.0,NW,18.78,0.0,0.0
2015,6,16,23,2,80.0,69.0,149.0,70.0,19.0,83.0,1003.0,22.0,NE,0.89,0.0,0.0
2015,6,17,0,2,58.0,47.0,63.0,46.0,19.0,83.0,1003.0,22.0,NW,3.13,0.0,0.0
2015,6,17,1,2,54.0,43.0,50.0,51.0,18.0,82.0,1003.0,21.0,NW,6.26,0.0,0.0
2015,6,17,2,2,41.0,40.0,47.0,39.0,17.0,77.0,1003.0,21.0,NW,8.05,0.0,0.0
2015,6,17,3,2,44.0,35.0,43.0,39.0,17.0,77.0,1003.0,21.0,NW,8.94,0.0,0.0
2015,6,17,4,2,52.0,36.0,45.0,42.0,18.0,88.0,1002.0,20.0,NW,12.07,0.0,0.0
2015,6,17,5,2,61.0,41.0,57.0,51.0,17.0,77.0,1003.0,21.0,NW,16.09,0.0,0.0
2015,6,17,6,2,60.0,36.0,49.0,38.0,18.0,78.0,1003.0,22.0,NW,19.22,0.0,0.0
2015,6,17,7,2,41.0,27.0,38.0,29.0,18.0,69.0,1003.0,24.0,NW,21.01,0.0,0.0
2015,6,17,8,2,34.0,25.0,37.0,28.0,18.0,65.0,1003.0,25.0,NE,3.13,0.0,0.0
2015,6,17,9,2,32.0,25.0,27.0,25.0,18.0,54.0,1003.0,28.0,NW,1.79,0.0,0.0
2015,6,17,10,2,30.0,27.0,30.0,26.0,17.0,51.0,1003.0,28.0,NE,1.79,0.0,0.0
2015,6,17,11,2,29.0,24.0,30.0,30.0,17.0,45.0,1002.0,30.0,NW,1.79,0.0,0.0
2015,6,17,12,2,31.0,25.0,31.0,26.0,16.0,40.0,1002.0,31.0,NW,3.58,0.0,0.0
2015,6,17,13,2,25.0,22.0,28.0,28.0,16.0,40.0,1001.0,31.0,cv,0.89,0.0,0.0
2015,6,17,14,2,22.0,26.0,27.0,25.0,16.0,38.0,1000.0,32.0,SE,1.79,0.0,0.0
2015,6,17,15,2,29.0,32.0,31.0,24.0,19.0,88.0,1002.0,21.0,NW,11.18,8.7,8.7
2015,6,17,16,2,27.666666666666668,27.0,32.0,24.0,19.0,69.0,1002.0,25.0,NW,14.31,0.9,9.6
2015,6,17,17,2,30.0,32.0,34.0,32.0,18.0,54.0,1001.0,28.0,SE,4.02,0.0,0.0
2015,6,17,18,2,47.0,20.0,37.0,37.0,19.0,54.0,1001.0,29.0,SE,7.15,0.0,0.0
2015,6,17,19,2,64.0,33.0,43.0,46.0,18.0,54.0,1002.0,28.0,NW,1.79,0.0,0.0
2015,6,17,20,2,71.0,47.0,47.0,51.0,21.0,73.0,1003.0,26.0,SE,0.89,0.0,0.0
2015,6,17,21,2,58.0,63.0,55.0,62.0,19.0,65.0,1004.0,26.0,SE,4.02,0.0,0.0
2015,6,17,22,2,56.0,61.0,59.0,50.0,17.0,61.0,1005.0,25.0,SE,5.81,0.0,0.0
2015,6,17,23,2,60.0,54.0,64.0,54.0,17.0,64.0,1006.0,24.0,SE,7.6,0.0,0.0
2015,6,18,0,2,56.0,61.0,67.0,61.0,18.0,73.0,1006.0,23.0,SE,9.39,0.0,0.0
2015,6,18,1,2,73.0,69.0,66.0,72.0,18.0,78.0,1007.0,22.0,cv,0.89,0.0,0.0
2015,6,18,2,2,86.0,75.0,75.0,70.0,18.0,82.0,1007.0,21.0,cv,1.78,0.0,0.0
2015,6,18,3,2,56.0,78.0,76.0,62.0,18.0,93.0,1007.0,19.0,cv,2.67,0.0,0.0
2015,6,18,4,2,15.0,61.0,28.0,26.0,16.0,82.0,1007.0,19.0,NW,1.79,0.0,0.0
2015,6,18,5,2,9.0,10.0,14.0,16.0,15.0,77.0,1008.0,19.0,NE,0.89,0.0,0.0
2015,6,18,6,2,10.0,3.0,13.0,5.0,15.0,64.0,1008.0,22.0,NW,1.79,0.0,0.0
2015,6,18,7,2,7.0,3.0,10.0,5.0,10.0,38.0,1008.0,25.0,NW,4.92,0.0,0.0
2015,6,18,8,2,9.0,3.0,10.0,4.0,9.0,32.0,1008.0,27.0,NW,10.73,0.0,0.0
2015,6,18,9,2,7.0,3.0,9.0,4.0,7.0,24.0,1008.0,29.0,NW,15.65,0.0,0.0
2015,6,18,10,2,7.0,3.0,5.0,6.0,8.0,26.0,1007.0,29.0,NE,3.13,0.0,0.0
2015,6,18,11,2,8.0,3.0,7.0,5.0,8.0,25.0,1007.0,30.0,cv,3.13,0.0,0.0
2015,6,18,12,2,5.0,3.0,6.0,8.0,7.0,23.0,1006.0,30.0,SE,1.79,0.0,0.0
2015,6,18,13,2,8.0,3.0,9.0,9.0,5.0,18.0,1005.0,32.0,cv,3.13,0.0,0.0
2015,6,18,14,2,8.0,7.0,10.0,7.0,4.0,17.0,1004.0,32.0,NE,1.79,0.0,0.0
2015,6,18,15,2,4.0,9.0,11.0,7.0,5.0,17.0,1004.0,33.0,NW,4.92,0.0,0.0
2015,6,18,16,2,8.0,8.0,4.0,7.0,8.0,22.0,1003.0,32.0,NE,4.02,0.0,0.0
2015,6,18,17,2,12.0,7.0,8.0,6.0,6.0,19.0,1003.0,32.0,NW,4.02,0.0,0.0
2015,6,18,18,2,9.0,13.0,10.0,16.0,9.0,27.0,1003.0,30.0,NW,8.04,0.0,0.0
2015,6,18,19,2,15.0,6.0,9.0,8.0,5.0,20.0,1003.0,30.0,NW,16.09,0.0,0.0
2015,6,18,20,2,22.0,3.0,7.0,27.0,5.0,21.0,1004.0,29.0,NW,21.01,0.0,0.0
2015,6,18,21,2,20.0,10.0,13.0,16.0,5.0,21.0,1005.0,29.0,NW,25.93,0.0,0.0
2015,6,18,22,2,14.0,9.0,14.0,11.0,5.0,21.0,1005.0,29.0,NW,29.06,0.0,0.0
2015,6,18,23,2,9.0,5.0,7.0,11.0,5.0,23.0,1005.0,28.0,NW,33.98,0.0,0.0
2015,6,19,0,2,5.0,5.0,7.0,8.0,6.0,26.0,1006.0,27.0,NW,41.13,0.0,0.0
2015,6,19,1,2,8.0,7.0,9.0,10.0,8.0,35.0,1006.0,24.0,NE,3.13,0.0,0.0
2015,6,19,2,2,8.0,7.0,6.0,9.0,8.0,35.0,1006.0,24.0,NW,1.79,0.0,0.0
2015,6,19,3,2,9.0,10.0,6.0,12.0,10.0,43.0,1006.0,23.0,NE,3.13,0.1,0.1
2015,6,19,4,2,5.0,5.0,5.0,8.0,13.0,60.0,1007.0,21.0,NW,1.79,0.2,0.3
2015,6,19,5,2,7.0,3.0,9.0,6.0,15.0,82.0,1009.0,18.0,NW,4.92,0.1,0.4
2015,6,19,6,2,6.0,4.0,4.0,7.0,15.0,88.0,1009.0,17.0,NE,4.02,0.0,0.0
2015,6,19,7,2,11.0,6.0,7.0,10.0,15.0,88.0,1009.0,17.0,NW,4.02,0.2,0.2
2015,6,19,8,2,7.0,6.0,9.0,9.0,15.0,88.0,1009.0,17.0,NE,3.13,0.4,0.6
2015,6,19,9,2,11.0,10.0,17.0,17.0,16.0,82.0,1010.0,19.0,NE,6.26,0.9,1.5
2015,6,19,10,2,19.0,10.0,21.0,17.0,15.0,68.0,1010.0,21.0,NE,9.39,0.0,0.0
2015,6,19,11,2,19.0,14.0,15.0,19.0,15.0,68.0,1010.0,21.0,NE,11.18,0.0,0.0
2015,6,19,12,2,30.0,33.0,31.0,26.0,15.0,64.0,1010.0,22.0,NE,12.97,0.0,0.0
2015,6,19,13,2,48.0,38.0,40.0,32.0,16.0,64.0,1010.0,23.0,SE,4.02,0.0,0.0
2015,6,19,14,2,49.0,42.0,44.0,41.0,16.0,68.0,1011.0,22.0,SE,8.94,0.0,0.0
2015,6,19,15,2,27.0,19.0,24.0,19.0,16.0,82.0,1012.0,19.0,SE,10.73,0.1,0.1
2015,6,19,16,2,25.0,18.0,21.0,19.0,16.0,68.0,1011.0,22.0,SE,12.52,0.0,0.0
2015,6,19,17,2,28.0,20.0,21.0,23.0,15.0,60.0,1011.0,23.0,cv,0.89,0.0,0.0
2015,6,19,18,2,28.0,19.0,21.0,28.0,15.0,64.0,1011.0,22.0,cv,1.78,0.0,0.0
2015,6,19,19,2,31.0,20.0,28.0,29.0,15.0,60.0,1011.0,23.0,cv,2.67,0.0,0.0
2015,6,19,20,2,41.0,30.0,29.0,28.0,16.0,73.0,1012.0,21.0,cv,3.56,0.0,0.0
2015,6,19,21,2,60.0,35.0,37.0,42.0,17.0,82.0,1012.0,20.0,cv,4.45,0.0,0.0
2015,6,19,22,2,69.0,38.0,43.0,54.0,16.0,82.0,1012.0,19.0,SE,0.89,0.0,0.0
2015,6,19,23,2,51.0,40.0,47.0,56.0,17.0,93.0,1013.0,18.0,cv,0.45,0.0,0.0
2015,6,20,0,2,58.0,41.0,38.0,76.0,16.0,88.0,1013.0,18.0,cv,1.34,0.0,0.0
2015,6,20,1,2,52.0,48.0,37.0,65.0,16.0,88.0,1012.0,18.0,cv,2.23,0.0,0.0
2015,6,20,2,2,46.0,50.0,48.0,51.0,16.0,93.0,1012.0,17.0,cv,3.12,0.0,0.0
2015,6,20,3,2,38.0,50.0,45.0,39.0,15.0,82.0,1012.0,18.0,NW,1.79,0.0,0.0
2015,6,20,4,2,28.0,20.0,29.0,17.0,14.0,87.0,1013.0,16.0,NW,4.92,0.0,0.0
2015,6,20,5,2,23.0,13.0,23.0,26.0,14.0,87.0,1013.0,16.0,NW,8.05,0.0,0.0
2015,6,20,6,2,19.0,11.0,21.0,14.0,15.0,77.0,1013.0,19.0,NW,9.84,0.0,0.0
2015,6,20,7,2,17.0,9.0,19.0,15.0,15.0,68.0,1013.0,21.0,NE,3.13,0.0,0.0
2015,6,20,8,2,18.0,6.0,14.0,14.0,14.0,53.0,1013.0,24.0,NW,3.13,0.0,0.0
2015,6,20,9,2,12.0,7.0,11.0,13.0,14.0,47.0,1013.0,26.0,NW,4.92,0.0,0.0
2015,6,20,10,2,10.0,5.0,13.0,13.0,14.0,44.0,1013.0,27.0,cv,1.79,0.0,0.0
2015,6,20,11,2,12.0,5.0,10.0,12.0,14.0,42.0,1012.0,28.0,NE,3.13,0.0,0.0
2015,6,20,12,2,15.0,6.0,12.0,16.0,13.0,37.0,1012.0,29.0,SE,1.79,0.0,0.0
2015,6,20,13,2,14.0,6.0,17.0,12.0,13.0,37.0,1011.0,29.0,SE,3.58,0.0,0.0
2015,6,20,14,2,14.0,8.0,12.0,16.0,15.0,40.0,1010.0,30.0,SE,6.71,0.0,0.0
2015,6,20,15,2,18.0,12.0,15.0,10.0,15.0,37.0,1010.0,31.0,cv,1.79,0.0,0.0
2015,6,20,16,2,18.0,15.0,16.0,10.0,15.0,37.0,1010.0,31.0,SE,3.13,0.0,0.0
2015,6,20,17,2,23.0,16.0,19.0,15.0,14.0,35.0,1009.0,31.0,SE,6.26,0.0,0.0
2015,6,20,18,2,19.0,19.0,23.0,21.0,14.0,37.0,1009.0,30.0,SE,8.05,0.0,0.0
2015,6,20,19,2,22.0,22.0,25.0,23.0,15.0,42.0,1009.0,29.0,SE,11.18,0.0,0.0
2015,6,20,20,2,27.0,18.0,24.0,21.0,14.0,42.0,1009.0,28.0,SE,14.31,0.0,0.0
2015,6,20,21,2,32.0,18.0,29.0,23.0,14.0,42.0,1009.0,28.0,SE,17.44,0.0,0.0
2015,6,20,22,2,34.0,17.0,31.0,30.0,14.0,44.0,1010.0,27.0,SE,20.57,0.0,0.0
2015,6,20,23,2,39.0,23.0,39.0,33.0,15.0,53.0,1010.0,25.0,SE,22.36,0.0,0.0
2015,6,21,0,2,51.0,28.0,38.0,35.0,15.0,57.0,1010.0,24.0,SE,24.15,0.0,0.0
2015,6,21,1,2,47.0,26.0,39.0,43.0,15.0,57.0,1009.0,24.0,SE,25.94,0.0,0.0
2015,6,21,2,2,48.0,36.0,41.0,46.0,16.0,73.0,1009.0,21.0,SE,27.73,0.0,0.0
2015,6,21,3,2,51.0,38.0,50.0,45.0,17.0,77.0,1009.0,21.0,SE,28.62,0.0,0.0
2015,6,21,4,2,63.0,43.0,58.0,49.0,17.0,82.0,1010.0,20.0,NE,0.89,0.0,0.0
2015,6,21,5,2,65.0,52.0,60.0,51.0,17.0,82.0,1010.0,20.0,NE,2.68,0.0,0.0
2015,6,21,6,2,59.0,58.0,58.0,56.0,17.0,77.0,1010.0,21.0,NE,3.57,0.0,0.0
2015,6,21,7,2,62.0,60.0,61.0,62.0,18.0,73.0,1010.0,23.0,cv,0.89,0.0,0.0
2015,6,21,8,2,76.0,62.0,70.0,57.0,17.0,61.0,1010.0,25.0,cv,1.78,0.0,0.0
2015,6,21,9,2,69.0,72.0,80.0,55.0,16.0,54.0,1010.0,26.0,cv,2.67,0.0,0.0
2015,6,21,10,2,66.0,71.0,77.0,53.0,17.0,54.0,1009.0,27.0,cv,3.56,0.0,0.0
2015,6,21,11,2,43.0,37.0,37.0,36.0,16.0,45.0,1009.0,29.0,cv,4.45,0.0,0.0
2015,6,21,12,2,25.0,25.0,27.0,27.0,14.0,37.0,1008.0,30.0,cv,7.58,0.0,0.0
2015,6,21,13,2,27.0,21.0,29.0,22.0,14.0,37.0,1008.0,30.0,SE,4.02,0.0,0.0
2015,6,21,14,2,29.0,22.0,26.0,25.0,14.0,33.0,1007.0,32.0,cv,1.79,0.0,0.0
2015,6,21,15,2,31.0,29.0,24.0,29.0,14.0,33.0,1006.0,32.0,SE,1.79,0.0,0.0
2015,6,21,16,2,30.0,34.0,33.0,35.0,14.0,33.0,1006.0,32.0,SE,5.81,0.0,0.0
2015,6,21,17,2,40.0,33.0,38.0,37.0,13.0,31.0,1005.0,32.0,SE,8.94,0.0,0.0
2015,6,21,18,2,39.0,32.0,34.0,34.0,14.0,35.0,1005.0,31.0,SE,12.07,0.0,0.0
2015,6,21,19,2,39.0,35.0,40.0,36.0,14.0,39.0,1005.0,29.0,SE,15.2,0.0,0.0
2015,6,21,20,2,48.0,46.0,46.0,47.0,15.0,45.0,1006.0,28.0,SE,18.33,0.0,0.0
2015,6,21,21,2,56.0,43.0,54.0,52.0,15.0,47.0,1006.0,27.0,SE,21.46,0.0,0.0
2015,6,21,22,2,57.0,48.0,55.0,49.0,15.0,53.0,1006.0,25.0,SE,23.25,0.0,0.0
2015,6,21,23,2,63.0,39.0,53.0,46.0,15.0,50.0,1006.0,26.0,SE,27.27,0.0,0.0
2015,6,22,0,2,70.0,54.0,59.0,53.0,15.0,57.0,1006.0,24.0,SE,29.06,0.0,0.0
2015,6,22,1,2,80.0,56.0,68.0,60.0,16.0,68.0,1006.0,22.0,SE,30.85,0.0,0.0
2015,6,22,2,2,76.0,72.0,83.0,72.0,16.0,68.0,1006.0,22.0,SE,30.85,0.0,0.0
2015,6,22,3,2,78.0,80.0,80.0,77.0,15.0,64.0,1006.0,22.0,SE,1.79,0.0,0.0
2015,6,22,4,2,90.0,97.0,95.0,99.0,15.0,64.0,1006.0,22.0,SE,4.92,0.0,0.0
2015,6,22,5,2,113.0,117.0,118.0,113.0,16.0,68.0,1006.0,22.0,SE,6.71,0.0,0.0
2015,6,22,6,2,142.0,149.0,156.0,137.0,17.0,73.0,1006.0,22.0,SE,8.5,0.0,0.0
2015,6,22,7,2,163.0,133.0,151.0,121.0,17.0,68.0,1007.0,23.0,SE,10.29,0.0,0.0
2015,6,22,8,2,147.0,110.0,128.0,93.0,17.0,68.0,1007.0,23.0,cv,0.89,0.0,0.0
2015,6,22,9,2,125.0,96.0,109.0,79.0,17.0,57.0,1007.0,26.0,cv,1.78,0.0,0.0
2015,6,22,10,2,114.0,94.0,105.0,71.0,16.0,50.0,1007.0,27.0,cv,3.57,0.0,0.0
2015,6,22,11,2,103.0,88.0,99.0,73.0,18.0,51.0,1006.0,29.0,SE,1.79,0.0,0.0
2015,6,22,12,2,83.0,73.0,80.0,66.0,17.0,48.0,1006.0,29.0,SE,4.92,0.0,0.0
2015,6,22,13,2,79.0,62.0,69.0,60.0,16.0,40.0,1005.0,31.0,SE,8.05,0.0,0.0
2015,6,22,14,2,61.0,57.0,61.0,49.0,16.0,40.0,1004.0,31.0,SE,12.97,0.0,0.0
2015,6,22,15,2,66.0,53.0,58.0,56.0,15.0,37.0,1004.0,31.0,SE,17.89,0.0,0.0
2015,6,22,16,2,68.0,49.0,57.0,62.0,16.0,42.0,1004.0,30.0,SE,22.81,0.0,0.0
2015,6,22,17,2,80.0,64.0,75.0,64.0,14.0,37.0,1004.0,30.0,SE,27.73,0.0,0.0
2015,6,22,18,2,97.0,86.0,88.0,77.0,17.0,48.0,1004.0,29.0,SE,31.75,0.0,0.0
2015,6,22,19,2,104.0,86.0,94.0,87.0,17.0,51.0,1004.0,28.0,SE,33.54,0.0,0.0
2015,6,22,20,2,110.0,96.0,103.0,92.0,16.0,50.0,1005.0,27.0,SE,36.67,0.0,0.0
2015,6,22,21,2,117.0,107.0,108.0,98.0,16.0,54.0,1005.0,26.0,SE,38.46,0.0,0.0
2015,6,22,22,2,126.0,111.0,112.0,103.0,17.0,61.0,1006.0,25.0,SE,40.25,0.0,0.0
2015,6,22,23,2,145.0,136.0,128.0,120.0,17.0,61.0,1006.0,25.0,SE,42.04,0.0,0.0
2015,6,23,0,2,171.0,166.0,162.0,145.0,17.0,61.0,1007.0,25.0,SE,43.83,0.0,0.0
2015,6,23,1,2,215.0,196.0,219.0,182.0,18.0,65.0,1007.0,25.0,SE,47.85,0.0,0.0
2015,6,23,2,2,250.0,246.0,247.0,234.0,18.0,69.0,1007.0,24.0,SE,49.64,0.0,0.0
2015,6,23,3,2,286.0,261.0,266.0,238.0,19.0,73.0,1007.0,24.0,SE,52.77,0.0,0.0
2015,6,23,4,2,288.0,283.0,298.0,258.0,19.0,78.0,1007.0,23.0,SE,56.79,0.0,0.0
2015,6,23,5,2,301.0,259.0,278.0,228.0,18.0,73.0,1007.0,23.0,SE,57.68,0.0,0.0
2015,6,23,6,2,296.0,283.0,298.0,240.0,19.0,78.0,1008.0,23.0,cv,0.89,0.0,0.0
2015,6,23,7,2,289.0,294.0,299.0,246.0,19.0,78.0,1008.0,23.0,cv,1.78,0.0,0.0
2015,6,23,8,2,278.0,264.0,288.0,204.0,19.0,69.0,1008.0,25.0,cv,2.67,0.0,0.0
2015,6,23,9,2,282.0,257.0,282.0,212.0,19.0,69.0,1008.0,25.0,SE,1.79,0.0,0.0
2015,6,23,10,2,274.0,249.0,254.0,205.0,19.0,65.0,1008.0,26.0,SE,3.58,0.0,0.0
2015,6,23,11,2,258.0,212.0,236.0,172.0,20.0,65.0,1008.0,27.0,SE,5.37,0.0,0.0
2015,6,23,12,2,230.0,194.0,206.0,146.0,20.0,61.0,1007.0,28.0,SE,8.5,0.0,0.0
2015,6,23,13,2,201.0,167.0,184.0,131.0,20.0,58.0,1007.0,29.0,SE,11.63,0.0,0.0
2015,6,23,14,2,183.0,155.0,172.0,116.0,20.0,52.0,1006.0,31.0,SE,14.76,0.0,0.0
2015,6,23,15,2,150.0,137.0,140.0,110.0,19.0,48.0,1006.0,31.0,SE,18.78,0.0,0.0
2015,6,23,16,2,113.0,108.0,118.0,92.0,19.0,48.0,1005.0,31.0,SE,23.7,0.0,0.0
2015,6,23,17,2,90.0,81.0,85.0,77.0,19.0,48.0,1005.0,31.0,SE,28.62,0.0,0.0
2015,6,23,18,2,97.0,83.0,92.0,79.0,17.0,43.0,1005.0,31.0,SE,34.43,0.0,0.0
2015,6,23,19,2,98.0,85.0,97.0,88.0,16.0,42.0,1005.0,30.0,SE,38.45,0.0,0.0
2015,6,23,20,2,92.0,77.0,89.0,78.0,17.0,48.0,1006.0,29.0,SE,40.24,0.0,0.0
2015,6,23,21,2,94.0,77.0,90.0,81.0,17.0,48.0,1006.0,29.0,SE,42.03,0.0,0.0
2015,6,23,22,2,122.0,103.0,119.0,101.0,17.0,51.0,1006.0,28.0,SE,43.82,0.0,0.0
2015,6,23,23,2,165.0,127.0,150.0,121.0,18.0,57.0,1006.0,27.0,SE,46.95,0.0,0.0
2015,6,24,0,2,178.0,144.0,159.0,128.0,19.0,61.0,1006.0,27.0,SE,48.74,0.0,0.0
2015,6,24,1,2,142.0,116.0,127.0,103.0,19.0,61.0,1006.0,27.0,SE,51.87,0.0,0.0
2015,6,24,2,2,90.0,71.0,84.0,75.0,18.0,57.0,1006.0,27.0,SE,56.79,0.0,0.0
2015,6,24,3,2,85.0,73.0,89.0,75.0,18.0,61.0,1005.0,26.0,SE,60.81,0.0,0.0
2015,6,24,4,2,93.0,78.0,89.0,80.0,17.0,61.0,1006.0,25.0,SE,63.94,0.0,0.0
2015,6,24,5,2,117.0,93.0,105.0,88.0,17.0,61.0,1005.0,25.0,SE,67.07,0.0,0.0
2015,6,24,6,2,131.0,108.0,126.0,101.0,18.0,69.0,1006.0,24.0,SE,68.86,0.0,0.0
2015,6,24,7,2,148.0,123.0,137.0,112.0,18.0,65.0,1006.0,25.0,SE,70.65,0.0,0.0
2015,6,24,8,2,151.0,130.0,141.0,106.0,19.0,65.0,1006.0,26.0,SE,72.44,0.0,0.0
2015,6,24,9,2,146.0,129.0,138.0,103.0,19.0,65.0,1006.0,26.0,SE,74.23,0.0,0.0
2015,6,24,10,2,145.0,125.0,135.0,110.0,19.0,65.0,1006.0,26.0,cv,3.13,0.0,0.0
2015,6,24,11,2,148.0,130.0,144.0,118.0,19.0,61.0,1006.0,27.0,NW,3.13,0.0,0.0
2015,6,24,12,2,144.0,128.0,147.0,118.0,19.0,65.0,1006.0,26.0,SE,1.79,0.0,0.0
2015,6,24,13,2,127.0,121.0,140.0,115.0,19.0,65.0,1005.0,26.0,cv,1.79,0.0,0.0
2015,6,24,14,2,90.0,92.0,95.0,77.0,20.0,73.0,1005.0,25.0,SE,3.13,0.0,0.0
2015,6,24,15,2,69.0,67.0,76.0,61.0,19.0,69.0,1005.0,25.0,SE,6.26,0.0,0.0
2015,6,24,16,2,71.0,71.0,72.0,61.0,19.0,69.0,1005.0,25.0,cv,0.89,0.0,0.0
2015,6,24,17,2,69.0,67.0,75.0,66.0,19.0,69.0,1004.0,25.0,SE,1.79,0.0,0.0
2015,6,24,18,2,78.0,69.0,70.0,67.0,19.0,69.0,1004.0,25.0,SE,3.58,0.0,0.0
2015,6,24,19,2,87.0,71.0,76.0,71.0,19.0,69.0,1004.0,25.0,SE,5.37,0.0,0.0
2015,6,24,20,2,90.0,71.0,75.0,71.0,18.0,69.0,1004.0,24.0,SE,7.16,0.0,0.0
2015,6,24,21,2,81.0,78.0,76.0,70.0,19.0,73.0,1005.0,24.0,NE,0.89,0.0,0.0
2015,6,24,22,2,81.0,82.0,84.0,81.0,19.0,78.0,1005.0,23.0,cv,0.89,0.0,0.0
2015,6,24,23,2,91.0,80.0,88.0,81.0,19.0,78.0,1004.0,23.0,cv,1.78,0.0,0.0
2015,6,25,0,2,95.0,88.0,96.0,80.0,18.0,73.0,1004.0,23.0,cv,2.67,0.0,0.0
2015,6,25,1,2,100.0,92.0,98.0,85.0,18.0,73.0,1004.0,23.0,SE,1.79,0.0,0.0
2015,6,25,2,2,102.0,92.0,102.0,90.0,19.0,78.0,1003.0,23.0,SE,3.58,0.0,0.0
2015,6,25,3,2,109.0,104.0,111.0,97.0,19.0,78.0,1003.0,23.0,cv,0.89,0.0,0.0
2015,6,25,4,2,114.0,111.0,117.0,104.0,19.0,78.0,1003.0,23.0,cv,1.78,0.0,0.0
2015,6,25,5,2,124.0,121.66666666666667,127.0,114.0,19.0,83.0,1002.0,22.0,cv,2.67,0.0,0.0
2015,6,25,6,2,137.0,135.0,132.0,116.0,19.0,78.0,1003.0,23.0,SE,1.79,0.0,0.0
2015,6,25,7,2,146.0,145.0,150.0,129.0,19.0,78.0,1003.0,23.0,SE,2.68,0.0,0.0
